latitude,longitude,distance_to_any_km,nearest_facility,distance_to_hospital_km,nearest_hospital,distance_to_clinic_km,nearest_clinic
12.888252136363636,80.31198985858586,7.48948664022965,Sanjeevani Ayurvedic Hospital,7.48948664022965,Sanjeevani Ayurvedic Hospital,8.953216812334768,Tharamai Child Care Clinic
12.888252136363636,80.31402412929293,7.701514468215507,Sanjeevani Ayurvedic Hospital,7.701514468215507,Sanjeevani Ayurvedic Hospital,9.176158434569597,Tharamai Child Care Clinic
12.888252136363636,80.3160584,7.914327102206803,Sanjeevani Ayurvedic Hospital,7.914327102206803,Sanjeevani Ayurvedic Hospital,9.399255787061524,Tharamai Child Care Clinic
12.891396872727272,80.11466560000001,7.227622711951015,Vaibhav Dental Care,7.6665906619339,Rajan Hospital,7.633892033026003,Orange Physiotherapy and Pain Relief Clinic
12.891396872727272,80.11669987070708,7.019204061661108,Vaibhav Dental Care,7.440441822763192,Rajan Hospital,7.422090887886374,Orange Physiotherapy and Pain Relief Clinic
12.891396872727272,80.11873414141415,6.811920042013745,Vaibhav Dental Care,7.214296227963718,Rajan Hospital,7.211164408804707,Orange Physiotherapy and Pain Relief Clinic
12.891396872727272,80.12076841212122,6.605877463666371,Vaibhav Dental Care,6.988154192513024,Rajan Hospital,7.001191650013266,Orange Physiotherapy and Pain Relief Clinic
12.891396872727272,80.1228026828283,6.4011962067882235,Vaibhav Dental Care,6.762016073516919,Rajan Hospital,6.792261060667294,Orange Physiotherapy and Pain Relief Clinic
12.891396872727272,80.12483695353536,6.1980111404609675,Vaibhav Dental Care,6.535882277498688,Rajan Hospital,6.584471848140438,Orange Physiotherapy and Pain Relief Clinic
12.891396872727272,80.12687122424244,5.996474357768759,Vaibhav Dental Care,6.309753269245996,Rajan Hospital,6.377935569466893,Orange Physiotherapy and Pain Relief Clinic
12.891396872727272,80.1289054949495,5.79675777966582,Vaibhav Dental Care,6.083629582645349,Rajan Hospital,6.172777992462225,Orange Physiotherapy and Pain Relief Clinic
12.891396872727272,80.13093976565658,5.599056187920615,Vaibhav Dental Care,5.857511834008761,Rajan Hospital,5.956938522669076,Baby Child Clininc
12.891396872727272,80.13297403636365,5.4035907544446005,Vaibhav Dental Care,5.631400738619267,Rajan Hospital,5.730793684676365,Baby Child Clininc
12.891396872727272,80.13500830707072,5.210613139945279,Vaibhav Dental Care,5.405297131417661,Rajan Hospital,5.504653427457108,Baby Child Clininc
12.891396872727272,80.13704257777779,5.020410237566209,Vaibhav Dental Care,5.179201993120207,Rajan Hospital,5.278518339756153,Baby Child Clininc
12.891396872727272,80.13907684848486,4.833309634131335,Vaibhav Dental Care,4.953116483468427,Rajan Hospital,5.052389115706231,Baby Child Clininc
12.891396872727272,80.14111111919193,4.649685848738869,Vaibhav Dental Care,4.727041984023865,Rajan Hospital,4.8262665795129,Baby Child Clininc
12.891396872727272,80.143145389899,4.469967379205913,Vaibhav Dental Care,4.500980153840482,Rajan Hospital,4.6001517174070665,Baby Child Clininc
12.891396872727272,80.14517966060608,4.27493300280197,Rajan Hospital,4.27493300280197,Rajan Hospital,4.374045719518853,Baby Child Clininc
12.891396872727272,80.14721393131315,4.0489029894853035,Rajan Hospital,4.0489029894853035,Rajan Hospital,4.147950035421977,Baby Child Clininc
12.891396872727272,80.1492482020202,3.8228931537175037,Rajan Hospital,3.8228931537175037,Rajan Hospital,3.9218664488905435,Baby Child Clininc
12.891396872727272,80.15128247272727,3.5969072990323756,Rajan Hospital,3.5969072990323756,Rajan Hospital,3.6957971800579066,Baby Child Clininc
12.891396872727272,80.15331674343435,3.3709502484555554,Rajan Hospital,3.3709502484555554,Rajan Hospital,3.4697450275132025,Baby Child Clininc
12.891396872727272,80.15535101414142,3.145028210355311,Rajan Hospital,3.145028210355311,Rajan Hospital,3.2437135697251662,Baby Child Clininc
12.891396872727272,80.15738528484849,2.919149313917517,Rajan Hospital,2.919149313917517,Rajan Hospital,3.017707456916969,Baby Child Clininc
12.891396872727272,80.15941955555556,2.69332441354334,Rajan Hospital,2.69332441354334,Rajan Hospital,2.7917328445383482,Baby Child Clininc
12.891396872727272,80.16145382626263,2.467568333981861,Rajan Hospital,2.467568333981861,Rajan Hospital,2.5657980555090547,Baby Child Clininc
12.891396872727272,80.1634880969697,2.241901865780352,Rajan Hospital,2.241901865780352,Rajan Hospital,2.339914625509206,Baby Child Clininc
12.891396872727272,80.16552236767677,2.0163550965423958,Rajan Hospital,2.0163550965423958,Rajan Hospital,2.114099017154511,Baby Child Clininc
12.891396872727272,80.16755663838384,1.7909732498134106,Rajan Hospital,1.7909732498134106,Rajan Hospital,1.8883755613295825,Baby Child Clininc
12.891396872727272,80.16959090909091,1.5658275429880186,Rajan Hospital,1.5658275429880186,Rajan Hospital,1.6627817877153737,Baby Child Clininc
12.891396872727272,80.17162517979799,1.3410369174077779,Rajan Hospital,1.3410369174077779,Rajan Hospital,1.4373787577138546,Baby Child Clininc
12.891396872727272,80.17365945050506,1.1168158039544,Rajan Hospital,1.1168158039544,Rajan Hospital,1.2122728732993644,Baby Child Clininc
12.891396872727272,80.17569372121213,0.8935930129025608,Rajan Hospital,0.8935930129025608,Rajan Hospital,0.9876673287002514,Baby Child Clininc
12.891396872727272,80.1777279919192,0.6723636011059878,Rajan Hospital,0.6723636011059878,Rajan Hospital,0.764003528567936,Baby Child Clininc
12.891396872727272,80.17976226262627,0.45603789109471965,Rajan Hospital,0.45603789109471965,Rajan Hospital,0.5424476359839678,Baby Child Clininc
12.891396872727272,80.18179653333334,0.257296931140979,Rajan Hospital,0.257296931140979,Rajan Hospital,0.3273085555615008,Baby Child Clininc
12.891396872727272,80.18383080404041,0.13689674058519427,Dentist,0.16360400383785711,Rajan Hospital,0.14948494887244915,Baby Child Clininc
12.891396872727272,80.18586507474748,0.19973486419003958,Baby Child Clininc,0.29943987043638914,Rajan Hospital,0.19973486419003958,Baby Child Clininc
12.891396872727272,80.18789934545455,0.3997195124641784,Baby Child Clininc,0.5048718734294054,Rajan Hospital,0.3997195124641784,Baby Child Clininc
12.891396872727272,80.18993361616162,0.5718964466716909,KK clinic,0.7228142138815843,Rajan Hospital,0.5718964466716909,KK clinic
12.891396872727272,80.1919678868687,0.6530738594064853,KK clinic,0.9446473276507551,Rajan Hospital,0.6530738594064853,KK clinic
12.891396872727272,80.19400215757577,0.7926403929919478,KK clinic,1.168156738680279,Rajan Hospital,0.7926403929919478,KK clinic
12.891396872727272,80.19603642828284,0.965601121583208,KK clinic,1.351236528167394,Gleneagles Global Heath City,0.965601121583208,KK clinic
12.891396872727272,80.19807069898991,1.157076344083734,KK clinic,1.1695508179627871,Gleneagles Global Heath City,1.157076344083734,KK clinic
12.891396872727272,80.20010496969698,1.0060772749524585,Gleneagles Global Heath City,1.0060772749524585,Gleneagles Global Heath City,1.3592642174035932,KK clinic
12.891396872727272,80.20213924040405,0.8711298738948615,Gleneagles Global Heath City,0.8711298738948615,Gleneagles Global Heath City,1.5680262006826924,KK clinic
12.891396872727272,80.20417351111112,0.7796643109995236,Gleneagles Global Heath City,0.7796643109995236,Gleneagles Global Heath City,1.7810520840163455,KK clinic
12.891396872727272,80.2062077818182,0.7478094845203576,Gleneagles Global Heath City,0.7478094845203576,Gleneagles Global Heath City,1.9969777897020002,KK clinic
12.891396872727272,80.20824205252526,0.782876119873503,Gleneagles Global Heath City,0.782876119873503,Gleneagles Global Heath City,2.214955409436036,KK clinic
12.891396872727272,80.21027632323234,0.785501540334634,Perumbakkam Primary Health Centre,0.8768719516758149,Gleneagles Global Heath City,2.1816967115521617,Dr. Nithiya Clinic
12.891396872727272,80.2123105939394,0.8266300444590939,Perumbakkam Primary Health Centre,1.0135320551621867,Gleneagles Global Heath City,1.9775693775496597,Dr. Nithiya Clinic
12.891396872727272,80.21434486464648,0.9230141914257886,Perumbakkam Primary Health Centre,1.0670686432118115,Centre For Vision and Eye Surgery,1.7787900807821884,Dr. Nithiya Clinic
12.891396872727272,80.21637913535353,0.8596685004676339,Centre For Vision and Eye Surgery,0.8596685004676339,Centre For Vision and Eye Surgery,1.5873692281862943,Dr. Nithiya Clinic
12.891396872727272,80.2184134060606,0.6646486129540908,Centre For Vision and Eye Surgery,0.6646486129540908,Centre For Vision and Eye Surgery,1.4063148254676199,Dr. Nithiya Clinic
12.891396872727272,80.22044767676768,0.4968088499063758,Centre For Vision and Eye Surgery,0.4968088499063758,Centre For Vision and Eye Surgery,1.2401754378737164,Dr. Nithiya Clinic
12.891396872727272,80.22248194747475,0.39270051518558785,Centre For Vision and Eye Surgery,0.39270051518558785,Centre For Vision and Eye Surgery,1.0957564746421844,Dr. Nithiya Clinic
12.891396872727272,80.22451621818182,0.4048972246704456,Centre For Vision and Eye Surgery,0.4048972246704456,Centre For Vision and Eye Surgery,0.9826814302564258,Dr. Nithiya Clinic
12.891396872727272,80.22655048888889,0.5253601023132655,Centre For Vision and Eye Surgery,0.5253601023132655,Centre For Vision and Eye Surgery,0.9126755949730075,Dr. Nithiya Clinic
12.891396872727272,80.22858475959596,0.7002843124741209,Centre For Vision and Eye Surgery,0.7002843124741209,Centre For Vision and Eye Surgery,0.8958929046408528,Dr. Nithiya Clinic
12.891396872727272,80.23061903030303,0.8984021405405104,Centre For Vision and Eye Surgery,0.8984021405405104,Centre For Vision and Eye Surgery,0.9352031106393502,Dr. Nithiya Clinic
12.891396872727272,80.2326533010101,1.024167479639591,Dr. Nithiya Clinic,1.107333780121343,Centre For Vision and Eye Surgery,1.024167479639591,Dr. Nithiya Clinic
12.891396872727272,80.23468757171717,1.1513325328466486,Dr. Nithiya Clinic,1.2505913919459033,KL Hospital,1.1513325328466486,Dr. Nithiya Clinic
12.891396872727272,80.23672184242425,1.2666034202792678,Tharamai Child Care Clinic,1.3910686654121582,KL Hospital,1.2666034202792678,Tharamai Child Care Clinic
12.891396872727272,80.23875611313132,1.3637230313784823,Tharamai Child Care Clinic,1.5519338390564934,KL Hospital,1.3637230313784823,Tharamai Child Care Clinic
12.891396872727272,80.24079038383839,1.4891373996379058,Tharamai Child Care Clinic,1.7275006964879354,KL Hospital,1.4891373996379058,Tharamai Child Care Clinic
12.891396872727272,80.24282465454546,1.6363536568622759,Tharamai Child Care Clinic,1.9137272738198485,KL Hospital,1.6363536568622759,Tharamai Child Care Clinic
12.891396872727272,80.24485892525253,1.80003049760017,Tharamai Child Care Clinic,2.1077900529691207,KL Hospital,1.80003049760017,Tharamai Child Care Clinic
12.891396872727272,80.2468931959596,1.9760819064219937,Tharamai Child Care Clinic,2.3066901816996133,Swaram Hospital and Speciality Clinic,1.9760819064219937,Tharamai Child Care Clinic
12.891396872727272,80.24892746666667,2.1614862979273908,Tharamai Child Care Clinic,2.296341062558699,Sanjeevani Ayurvedic Hospital,2.1614862979273908,Tharamai Child Care Clinic
12.891396872727272,80.25096173737374,2.3068943711787537,Sanjeevani Ayurvedic Hospital,2.3068943711787537,Sanjeevani Ayurvedic Hospital,2.3540347784188116,Tharamai Child Care Clinic
12.891396872727272,80.25299600808081,2.339374790536393,Sanjeevani Ayurvedic Hospital,2.339374790536393,Sanjeevani Ayurvedic Hospital,2.5521108648569175,Tharamai Child Care Clinic
12.891396872727272,80.25503027878788,2.3928895896079774,Sanjeevani Ayurvedic Hospital,2.3928895896079774,Sanjeevani Ayurvedic Hospital,2.7545223545411783,Tharamai Child Care Clinic
12.891396872727272,80.25706454949496,2.4660697824981583,Sanjeevani Ayurvedic Hospital,2.4660697824981583,Sanjeevani Ayurvedic Hospital,2.9603801011792057,Tharamai Child Care Clinic
12.891396872727272,80.25909882020203,2.5572276321995204,Sanjeevani Ayurvedic Hospital,2.5572276321995204,Sanjeevani Ayurvedic Hospital,3.1690125736396975,Tharamai Child Care Clinic
12.891396872727272,80.2611330909091,2.6645186357496145,Sanjeevani Ayurvedic Hospital,2.6645186357496145,Sanjeevani Ayurvedic Hospital,3.3799059819694937,Tharamai Child Care Clinic
12.891396872727272,80.26316736161617,2.7860795689037166,Sanjeevani Ayurvedic Hospital,2.7860795689037166,Sanjeevani Ayurvedic Hospital,3.5926621896092885,Tharamai Child Care Clinic
12.891396872727272,80.26520163232324,2.9201288627233977,Sanjeevani Ayurvedic Hospital,2.9201288627233977,Sanjeevani Ayurvedic Hospital,3.806968896246748,Tharamai Child Care Clinic
12.891396872727272,80.26723590303031,3.0650284162134196,Sanjeevani Ayurvedic Hospital,3.0650284162134196,Sanjeevani Ayurvedic Hospital,4.022578296561812,Tharamai Child Care Clinic
12.891396872727272,80.26927017373738,3.2193134696887187,Sanjeevani Ayurvedic Hospital,3.2193134696887187,Sanjeevani Ayurvedic Hospital,4.239291631108674,Tharamai Child Care Clinic
12.891396872727272,80.27130444444445,3.3816996683137956,Sanjeevani Ayurvedic Hospital,3.3816996683137956,Sanjeevani Ayurvedic Hospital,4.456947870665729,Tharamai Child Care Clinic
12.891396872727272,80.27333871515152,3.551075820631321,Sanjeevani Ayurvedic Hospital,3.551075820631321,Sanjeevani Ayurvedic Hospital,4.675415330933178,Tharamai Child Care Clinic
12.891396872727272,80.2753729858586,3.7264889276246556,Sanjeevani Ayurvedic Hospital,3.7264889276246556,Sanjeevani Ayurvedic Hospital,4.894585387778641,Tharamai Child Care Clinic
12.891396872727272,80.27740725656567,3.907125974189196,Sanjeevani Ayurvedic Hospital,3.907125974189196,Sanjeevani Ayurvedic Hospital,5.114367715214204,Tharamai Child Care Clinic
12.891396872727272,80.27944152727274,4.092295252701959,Sanjeevani Ayurvedic Hospital,4.092295252701959,Sanjeevani Ayurvedic Hospital,5.334686639458571,Tharamai Child Care Clinic
12.891396872727272,80.28147579797981,4.281408751688749,Sanjeevani Ayurvedic Hospital,4.281408751688749,Sanjeevani Ayurvedic Hospital,5.555478319880499,Tharamai Child Care Clinic
12.891396872727272,80.28351006868687,4.473966335301836,Sanjeevani Ayurvedic Hospital,4.473966335301836,Sanjeevani Ayurvedic Hospital,5.776688548877176,Tharamai Child Care Clinic
12.891396872727272,80.28554433939394,4.669541952530192,Sanjeevani Ayurvedic Hospital,4.669541952530192,Sanjeevani Ayurvedic Hospital,5.998271019672957,Tharamai Child Care Clinic
12.891396872727272,80.28757861010101,4.867771844498325,Sanjeevani Ayurvedic Hospital,4.867771844498325,Sanjeevani Ayurvedic Hospital,6.220185951142372,Tharamai Child Care Clinic
12.891396872727272,80.28961288080808,5.068344583825301,Sanjeevani Ayurvedic Hospital,5.068344583825301,Sanjeevani Ayurvedic Hospital,6.442398987549903,Tharamai Child Care Clinic
12.891396872727272,80.29164715151515,5.2709927259796014,Sanjeevani Ayurvedic Hospital,5.2709927259796014,Sanjeevani Ayurvedic Hospital,6.66488031170981,Tharamai Child Care Clinic
12.891396872727272,80.29368142222222,5.475485843366454,Sanjeevani Ayurvedic Hospital,5.475485843366454,Sanjeevani Ayurvedic Hospital,6.887603925218703,Tharamai Child Care Clinic
12.891396872727272,80.29571569292929,5.681624726353043,Sanjeevani Ayurvedic Hospital,5.681624726353043,Sanjeevani Ayurvedic Hospital,7.110547060429123,Tharamai Child Care Clinic
12.891396872727272,80.29774996363636,5.889236559008151,Sanjeevani Ayurvedic Hospital,5.889236559008151,Sanjeevani Ayurvedic Hospital,7.333689697084515,Tharamai Child Care Clinic
12.891396872727272,80.29978423434343,6.098170903758604,Sanjeevani Ayurvedic Hospital,6.098170903758604,Sanjeevani Ayurvedic Hospital,7.557014162637773,Tharamai Child Care Clinic
12.891396872727272,80.3018185050505,6.308296354926252,Sanjeevani Ayurvedic Hospital,6.308296354926252,Sanjeevani Ayurvedic Hospital,7.780504799955472,Tharamai Child Care Clinic
12.891396872727272,80.30385277575758,6.519497744330033,Sanjeevani Ayurvedic Hospital,6.519497744330033,Sanjeevani Ayurvedic Hospital,8.004147689577447,Tharamai Child Care Clinic
12.891396872727272,80.30588704646465,6.731673802385816,Sanjeevani Ayurvedic Hospital,6.731673802385816,Sanjeevani Ayurvedic Hospital,8.227930416433136,Tharamai Child Care Clinic
12.891396872727272,80.30792131717172,6.944735195222969,Sanjeevani Ayurvedic Hospital,6.944735195222969,Sanjeevani Ayurvedic Hospital,8.451841872952967,Tharamai Child Care Clinic
12.891396872727272,80.30995558787879,7.1586028726594195,Sanjeevani Ayurvedic Hospital,7.1586028726594195,Sanjeevani Ayurvedic Hospital,8.67587209217463,Tharamai Child Care Clinic
12.891396872727272,80.31198985858586,7.3732066736084985,Sanjeevani Ayurvedic Hospital,7.3732066736084985,Sanjeevani Ayurvedic Hospital,8.900012105652507,Tharamai Child Care Clinic
12.891396872727272,80.31402412929293,7.588484145183364,Sanjeevani Ayurvedic Hospital,7.588484145183364,Sanjeevani Ayurvedic Hospital,9.124253822007036,Tharamai Child Care Clinic
12.891396872727272,80.3160584,7.80437953961054,Sanjeevani Ayurvedic Hospital,7.80437953961054,Sanjeevani Ayurvedic Hospital,9.348589922694053,Tharamai Child Care Clinic
12.89454160909091,80.11466560000001,7.101049617047146,Vaibhav Dental Care,7.547508583006134,Deepam Rehabilitation Centre,7.519999621962789,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.11669987070708,6.888802599631889,Vaibhav Dental Care,7.333704045145359,Deepam Rehabilitation Centre,7.304896980140688,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.11873414141415,6.677471846158831,Vaibhav Dental Care,7.120665533475735,Deepam Rehabilitation Centre,7.090485094352454,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.12076841212122,6.467147181132538,Vaibhav Dental Care,6.908463914946299,Deepam Rehabilitation Centre,6.876828575923502,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.1228026828283,6.257930047168568,Vaibhav Dental Care,6.697178741473084,Deepam Rehabilitation Centre,6.664000079432758,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.12483695353536,6.049935346326731,Vaibhav Dental Care,6.486899562427171,Deepam Rehabilitation Centre,6.45208154484865,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.12687122424244,5.843293619255628,Vaibhav Dental Care,6.277727469189544,Deepam Rehabilitation Centre,6.241165666018935,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.1289054949495,5.6381536298305575,Vaibhav Dental Care,6.0697769175196274,Deepam Rehabilitation Centre,6.03135763212965,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.13093976565658,5.434685436430283,Vaibhav Dental Care,5.858305963416708,Rajan Hospital,5.822777199004058,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.13297403636365,5.233084046618632,Vaibhav Dental Care,5.632226749197223,Rajan Hospital,5.615561159713871,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.13500830707072,5.03357376936364,Vaibhav Dental Care,5.406157688632757,Rajan Hospital,5.409866299120087,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.13704257777779,4.836413397437701,Vaibhav Dental Care,5.180100111097411,Rajan Hospital,5.205872935143684,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.13907684848486,4.64190237045568,Vaibhav Dental Care,4.954055588531251,Rajan Hospital,5.003789170819023,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.14111111919193,4.450388083012287,Vaibhav Dental Care,4.728025993390409,Rajan Hospital,4.803856005523048,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.143145389899,4.262274506483629,Vaibhav Dental Care,4.502013574026289,Rajan Hospital,4.606353480164042,Orange Physiotherapy and Pain Relief Clinic
12.89454160909091,80.14517966060608,4.0780322772705855,Vaibhav Dental Care,4.276021053958522,Rajan Hospital,4.398324899697577,Baby Child Clininc
12.89454160909091,80.14721393131315,3.898210351807498,Vaibhav Dental Care,4.0500517643252545,Rajan Hospital,4.173544712018272,Baby Child Clininc
12.89454160909091,80.1492482020202,3.723449213574902,Vaibhav Dental Care,3.824109823238768,Rajan Hospital,3.9489267415073446,Baby Child Clininc
12.89454160909091,80.15128247272727,3.554495400450625,Vaibhav Dental Care,3.5982003825917563,Rajan Hospital,3.72450033735835,Baby Child Clininc
12.89454160909091,80.15331674343435,3.372329973922132,Rajan Hospital,3.372329973922132,Rajan Hospital,3.5003023473424526,Baby Child Clininc
12.89454160909091,80.15535101414142,3.146507002913201,Rajan Hospital,3.146507002913201,Rajan Hospital,3.276379661955811,Baby Child Clininc
12.89454160909091,80.15738528484849,2.9207424727962907,Rajan Hospital,2.9207424727962907,Rajan Hospital,3.052792862673583,Baby Child Clininc
12.89454160909091,80.15941955555556,2.6950510703954493,Rajan Hospital,2.6950510703954493,Rajan Hospital,2.829621572248252,Baby Child Clininc
12.89454160909091,80.16145382626263,2.469452845939986,Rajan Hospital,2.469452845939986,Rajan Hospital,2.606972502446571,Baby Child Clininc
12.89454160909091,80.1634880969697,2.243975902553436,Rajan Hospital,2.243975902553436,Rajan Hospital,2.3849919122568064,Baby Child Clininc
12.89454160909091,80.16552236767677,2.0186608805848434,Rajan Hospital,2.0186608805848434,Rajan Hospital,2.163885537913723,Baby Child Clininc
12.89454160909091,80.16755663838384,1.7935688046457237,Rajan Hospital,1.7935688046457237,Rajan Hospital,1.943951704000207,Baby Child Clininc
12.89454160909091,80.16959090909091,1.5687956431068313,Rajan Hospital,1.5687956431068313,Rajan Hospital,1.7256387919887597,Baby Child Clininc
12.89454160909091,80.17162517979799,1.3445013534026793,Rajan Hospital,1.3445013534026793,Rajan Hospital,1.509650178016588,Baby Child Clininc
12.89454160909091,80.17365945050506,1.1209734231521256,Rajan Hospital,1.1209734231521256,Rajan Hospital,1.2971474419648632,Baby Child Clininc
12.89454160909091,80.17569372121213,0.898783816142323,Rajan Hospital,0.898783816142323,Rajan Hospital,1.0901709586300592,Baby Child Clininc
12.89454160909091,80.1777279919192,0.6792471476151318,Rajan Hospital,0.6792471476151318,Rajan Hospital,0.8925734471306821,Baby Child Clininc
12.89454160909091,80.17976226262627,0.466127057319354,Rajan Hospital,0.466127057319354,Rajan Hospital,0.7122046086926754,Baby Child Clininc
12.89454160909091,80.18179653333334,0.2747827982710102,Rajan Hospital,0.2747827982710102,Rajan Hospital,0.565788703848219,Baby Child Clininc
12.89454160909091,80.18383080404041,0.18992141933667864,Rajan Hospital,0.18992141933667864,Rajan Hospital,0.4851100048420877,Baby Child Clininc
12.89454160909091,80.18586507474748,0.3023979014984406,Dentist,0.31459197615012774,Rajan Hospital,0.502871735964058,Baby Child Clininc
12.89454160909091,80.18789934545455,0.4894766102390031,Dentist,0.5140033891242339,Rajan Hospital,0.6105420996975492,Baby Child Clininc
12.89454160909091,80.18993361616162,0.7000454412018944,Dentist,0.7292216831940295,Rajan Hospital,0.7713473502974788,Baby Child Clininc
12.89454160909091,80.1919678868687,0.9180813113026883,Dentist,0.9495590814103111,Rajan Hospital,0.9589187769346437,Baby Child Clininc
12.89454160909091,80.19400215757577,1.0693412273530543,KK clinic,1.1721322628335193,Rajan Hospital,1.0693412273530543,KK clinic
12.89454160909091,80.19603642828284,1.1937937904622253,Gleneagles Global Heath City,1.1937937904622253,Gleneagles Global Heath City,1.203161416401497,KK clinic
12.89454160909091,80.19807069898991,0.9834391566791104,Gleneagles Global Heath City,0.9834391566791104,Gleneagles Global Heath City,1.3616304689425418,KK clinic
12.89454160909091,80.20010496969698,0.7819814206667959,Gleneagles Global Heath City,0.7819814206667959,Gleneagles Global Heath City,1.5371438060989318,KK clinic
12.89454160909091,80.20213924040405,0.5984736554639418,Gleneagles Global Heath City,0.5984736554639418,Gleneagles Global Heath City,1.7245051562526295,KK clinic
12.89454160909091,80.20417351111112,0.45517018458886066,Gleneagles Global Heath City,0.45517018458886066,Gleneagles Global Heath City,1.920249565523574,KK clinic
12.89454160909091,80.2062077818182,0.39814882171230703,Gleneagles Global Heath City,0.39814882171230703,Gleneagles Global Heath City,2.122058472445468,KK clinic
12.89454160909091,80.20824205252526,0.46065006041515655,Gleneagles Global Heath City,0.46065006041515655,Gleneagles Global Heath City,2.2820399665395983,Dr. Nithiya Clinic
12.89454160909091,80.21027632323234,0.6068013503017675,Gleneagles Global Heath City,0.6068013503017675,Gleneagles Global Heath City,2.0630930914698715,Dr. Nithiya Clinic
12.89454160909091,80.2123105939394,0.7915495473649021,Gleneagles Global Heath City,0.7915495473649021,Gleneagles Global Heath City,1.8458963150446306,Dr. Nithiya Clinic
12.89454160909091,80.21434486464648,0.9935929245795337,Gleneagles Global Heath City,0.9935929245795337,Gleneagles Global Heath City,1.631148893989234,Dr. Nithiya Clinic
12.89454160909091,80.21637913535353,0.7708712318342075,Centre For Vision and Eye Surgery,0.7708712318342075,Centre For Vision and Eye Surgery,1.4199625450926336,Dr. Nithiya Clinic
12.89454160909091,80.2184134060606,0.5449498179420883,Centre For Vision and Eye Surgery,0.5449498179420883,Centre For Vision and Eye Surgery,1.2141968337972304,Dr. Nithiya Clinic
12.89454160909091,80.22044767676768,0.31942379172286794,Centre For Vision and Eye Surgery,0.31942379172286794,Centre For Vision and Eye Surgery,1.0171468328508237,Dr. Nithiya Clinic
12.89454160909091,80.22248194747475,0.09708872231286371,Centre For Vision and Eye Surgery,0.09708872231286371,Centre For Vision and Eye Surgery,0.8350058769813933,Dr. Nithiya Clinic
12.89454160909091,80.22451621818182,0.138399017045453,Centre For Vision and Eye Surgery,0.138399017045453,Centre For Vision and Eye Surgery,0.6798642189761219,Dr. Nithiya Clinic
12.89454160909091,80.22655048888889,0.3622371633004031,Centre For Vision and Eye Surgery,0.3622371633004031,Centre For Vision and Eye Surgery,0.5740464306417477,Dr. Nithiya Clinic
12.89454160909091,80.22858475959596,0.5469704374635083,Dr. Nithiya Clinic,0.5878865908240045,Centre For Vision and Eye Surgery,0.5469704374635083,Dr. Nithiya Clinic
12.89454160909091,80.23061903030303,0.6092269043818684,Dr. Nithiya Clinic,0.7278170001668668,KL Hospital,0.6092269043818684,Dr. Nithiya Clinic
12.89454160909091,80.2326533010101,0.738560484472673,Dr. Nithiya Clinic,0.8343524283768363,KL Hospital,0.738560484472673,Dr. Nithiya Clinic
12.89454160909091,80.23468757171717,0.8636179527697678,Tharamai Child Care Clinic,0.9822951544127267,KL Hospital,0.8636179527697678,Tharamai Child Care Clinic
12.89454160909091,80.23672184242425,0.948134401738049,Tharamai Child Care Clinic,1.1558533525776935,KL Hospital,0.948134401738049,Tharamai Child Care Clinic
12.89454160909091,80.23875611313132,1.0744371204533774,Tharamai Child Care Clinic,1.3451481634311353,KL Hospital,1.0744371204533774,Tharamai Child Care Clinic
12.89454160909091,80.24079038383839,1.229717371795801,Tharamai Child Care Clinic,1.5434256320369157,Swaram Hospital and Speciality Clinic,1.229717371795801,Tharamai Child Care Clinic
12.89454160909091,80.24282465454546,1.4043959234569758,Tharamai Child Care Clinic,1.7454406780536345,Swaram Hospital and Speciality Clinic,1.4043959234569758,Tharamai Child Care Clinic
12.89454160909091,80.24485892525253,1.5921006286622537,Tharamai Child Care Clinic,1.952766510932139,Swaram Hospital and Speciality Clinic,1.5921006286622537,Tharamai Child Care Clinic
12.89454160909091,80.2468931959596,1.7887353969730706,Tharamai Child Care Clinic,1.9604217054050133,Sanjeevani Ayurvedic Hospital,1.7887353969730706,Tharamai Child Care Clinic
12.89454160909091,80.24892746666667,1.9466636125864507,Sanjeevani Ayurvedic Hospital,1.9466636125864507,Sanjeevani Ayurvedic Hospital,1.991657007525112,Tharamai Child Care Clinic
12.89454160909091,80.25096173737374,1.9591014738270025,Sanjeevani Ayurvedic Hospital,1.9591014738270025,Sanjeevani Ayurvedic Hospital,2.1991258166601866,Tharamai Child Care Clinic
12.89454160909091,80.25299600808081,1.9972459426851035,Sanjeevani Ayurvedic Hospital,1.9972459426851035,Sanjeevani Ayurvedic Hospital,2.409967735472148,Tharamai Child Care Clinic
